Tautan Gambar,SKU,Judul,Berat(g),Panjang(cm),Lebar(cm),Tinggi(cm),Gudang,Area Gudang,Nomor Rak,Total Stok,Stok Dialokasikan Pesanan,Stok Tersedia Seluruh Gudang,Reservasi Promo,Dalam Perjalanan,Total Harga Modal (Dalam Perjalanan),Stok Peringatan,Perkiraan Penjualan Harian,Jumlah Perkiraan Hari Stok Tersedia,Rata-Rata Modal Bobot,Total Harga Modal,Status Penjualan,Kategori Pertama,Kategori Kedua,Kategori Ketiga,Jenis SKU,Catatan,Nama Panggilan Toko,Kategori_L1,Kategori_L2,Kategori_L3,Nama Produk,Item ID,Penjualan,Favorit,Produk Terlihat,SKU Induk,Variasi,Variasi ID,Stok,Harga,Harga Promo,Batas Pembelian,Waktu Dibuat (Marketplace),Waktu Pengiriman,Nama Panggilan Toko_tiktok,Kategori_L1_tiktok,Kategori_L2_tiktok,Kategori_L3_tiktok,Nama Produk_tiktok,Product ID,Variasi_tiktok,Variasi ID_tiktok,Stok_tiktok,Harga_tiktok,Harga Promo_tiktok,Waktu Dibuat (Marketplace)_tiktok,Nama Promo
https://res.bigseller.pro/sku/images/merchantsku/1233323/950065_1768963239712.jpg?imageView2/1/w/300/h/300,ONESET-NVY,SECERA VERSA One Set - Outer Multi Style & Rok Lilit Instan (2in1 Convertible Outer & Skirt),0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,58050.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Pakaian Wanita,Set,Set Wanita,SECERA VERSA Multi Style One Set - Outer Multi Style & Rok Lilit Instan (3in1 Convertible Outer & Skirt),47905167226.0,47.0,201.0,4654.0,,"Navy,VERSA One-set",272357326867.0,7.0,305800.0,198770.0,0.0,23 Jan 2026 12:11,,Secera by Citra Busana TikTok Shop,Pakaian & Pakaian Dalam Wanita,Setelan & Overall Wanita,Setelan,SECERA VERSA Multi Style One Set - Outer Multi Style & Rok Lilit Instan (3in1 Convertible Outer & Skirt),1.7340728958992077e+18,"Navy,VERSA One-set",1.734073024474155e+18,6.0,305800.0,198770.0,19 Jan 2026 08:08,VERSA Harga Coret
https://res.bigseller.pro/sku/images/merchantsku/1233323/779401_1768963238314.jpg?imageView2/1/w/300/h/300,ONESET-BWH,SECERA VERSA One Set - Outer Multi Style & Rok Lilit Instan (2in1 Convertible Outer & Skirt),0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,58050.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Pakaian Wanita,Set,Set Wanita,SECERA VERSA Multi Style One Set - Outer Multi Style & Rok Lilit Instan (3in1 Convertible Outer & Skirt),47905167226.0,47.0,201.0,4654.0,,"Broken White,VERSA One-set",272357326861.0,5.0,305800.0,198770.0,0.0,23 Jan 2026 12:11,,Secera by Citra Busana TikTok Shop,Pakaian & Pakaian Dalam Wanita,Setelan & Overall Wanita,Setelan,SECERA VERSA Multi Style One Set - Outer Multi Style & Rok Lilit Instan (3in1 Convertible Outer & Skirt),1.7340728958992077e+18,"Broken White,VERSA One-set",1.7340730244737618e+18,6.0,305800.0,198770.0,19 Jan 2026 08:08,VERSA Harga Coret
https://res.bigseller.pro/sku/images/merchantsku/1233323/947738_1768963227457.jpg?imageView2/1/w/300/h/300,SC,SECERA SCRUNCHIE - Ikat Rambut Hijab Cepol,0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,4196.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://res.bigseller.pro/sku/images/merchantsku/1233323/971134_1768963227131.jpg?imageView2/1/w/300/h/300,ROK-NVY,SECERA VERSA One Set - Outer Multi Style & Rok Lilit Instan (2in1 Convertible Outer & Skirt),0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,35210.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://res.bigseller.pro/sku/images/merchantsku/1233323/726858_1768963226988.jpg?imageView2/1/w/300/h/300,ROK-MRN,SECERA VERSA One Set - Outer Multi Style & Rok Lilit Instan (2in1 Convertible Outer & Skirt),0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,35210.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://res.bigseller.pro/sku/images/merchantsku/1233323/380657_1768963226791.jpg?imageView2/1/w/300/h/300,ROK-BWH,SECERA VERSA One Set - Outer Multi Style & Rok Lilit Instan (2in1 Convertible Outer & Skirt),0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,35210.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://res.bigseller.pro/sku/images/merchantsku/1233323/825059_1768904441973.jpg?imageView2/1/w/300/h/300,SLP-BROSS-NVY,"SECERA [1.5m] Selendang Kebaya Instant + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,16150.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA [1.5m] Selendang Kebaya Instant + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",40703048455.0,439.0,142.0,834.0,SLP,"Navy,Dengan Bross",390326329957.0,0.0,80299.0,53801.0,0.0,03 Jun 2025 11:44,,,,,,,,,,,,,,
https://res.bigseller.pro/sku/images/merchantsku/1233323/974425_1768167143872.jpg?imageView2/1/w/300/h/300,SLW-TANPABROSS-MCA,"SECERA Selendang Kebaya Malay + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,15866.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA Selendang Kebaya Malay + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",26179750586.0,390.0,421.0,4682.0,SLW,"Mocca,Tanpa bross",425398607766.0,1.0,71299.0,,,15 Mar 2025 18:05,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Mocca,Tanpa bross",1.733890552053074e+18,0.0,71299.0,47770.0,04 Sep 2025 08:41,SLW Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/924405_1768167143735.jpg?imageView2/1/w/300/h/300,SLW-TANPABROSS-RED,"SECERA Selendang Kebaya Malay + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,15866.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA Selendang Kebaya Malay + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",26179750586.0,390.0,421.0,4682.0,SLW,"Merah,Tanpa bross",425398607764.0,0.0,71299.0,,,15 Mar 2025 18:05,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Merah,Tanpa bross",1.7338905520529428e+18,0.0,71299.0,47770.0,04 Sep 2025 08:41,SLW Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/468936_1768167143567.jpg?imageView2/1/w/300/h/300,SLW-TANPABROSS-BWH,"SECERA Selendang Kebaya Malay + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,12200.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA Selendang Kebaya Malay + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",26179750586.0,390.0,421.0,4682.0,SLW,"Broken White,Tanpa bross",425398607762.0,0.0,71299.0,47771.0,0.0,15 Mar 2025 18:05,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Broken White,Tanpa bross",1.7338905520528118e+18,5.0,71299.0,47770.0,04 Sep 2025 08:41,SLW Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/530455_1768167143336.jpg?imageView2/1/w/300/h/300,SLW-TANPABROSS-BLS,"SECERA Selendang Kebaya Malay + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,15866.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA Selendang Kebaya Malay + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",26179750586.0,390.0,421.0,4682.0,SLW,"Blue Sky,Tanpa bross",425398607760.0,0.0,71299.0,47771.0,0.0,15 Mar 2025 18:05,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Blue Sky,Tanpa bross",1.7338905520526807e+18,0.0,71299.0,47770.0,04 Sep 2025 08:41,SLW Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/895233_1768016069254.jpg?imageView2/1/w/300/h/300,SLP-TANPABROSS-NVY,"SECERA [1.5m] Selendang Kebaya Instant + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,10650.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA [1.5m] Selendang Kebaya Instant + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",40703048455.0,439.0,142.0,834.0,SLP,"Navy,Tanpa Bross",390326329958.0,0.0,60299.0,40401.0,0.0,03 Jun 2025 11:44,,,,,,,,,,,,,,
https://res.bigseller.pro/sku/images/merchantsku/1233323/792095_1767426137211.jpg?imageView2/1/w/300/h/300,SLP-TANPABROSS-HJBTL,"SECERA [1.5m] Selendang Kebaya Instant + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,10650.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA [1.5m] Selendang Kebaya Instant + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",40703048455.0,439.0,142.0,834.0,SLP,"Hijau Botol,Tanpa Bross",390326329956.0,0.0,60299.0,40401.0,0.0,03 Jun 2025 11:44,,,,,,,,,,,,,,
https://res.bigseller.pro/sku/images/merchantsku/1233323/874916_1767144448992.jpg?imageView2/1/w/300/h/300,SLW-TANPABROSS-SLVR,"SECERA Selendang Kebaya Malay + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",100.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,15866.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA Selendang Kebaya Malay + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",26179750586.0,390.0,421.0,4682.0,SLW,"Silver,Tanpa bross",340270281340.0,0.0,71299.0,47771.0,0.0,15 Mar 2025 18:05,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Silver,Tanpa bross",1.7335182362423808e+18,0.0,71299.0,47770.0,04 Sep 2025 08:41,SLW Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/507176_1767144448860.jpg?imageView2/1/w/300/h/300,SLW-BROSS-SLVR,"SECERA Selendang Kebaya Malay + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",100.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,21366.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA Selendang Kebaya Malay + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",26179750586.0,390.0,421.0,4682.0,SLW,"Silver,Dengan Bross",340270281339.0,0.0,86899.0,58223.0,0.0,15 Mar 2025 18:05,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Silver,Dengan Bross",1.7335182362423153e+18,1.0,86899.0,58222.0,04 Sep 2025 08:41,SLW Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/803200_1767144448696.jpg?imageView2/1/w/300/h/300,SLTR-BROS-REQ,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,18600.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Request Warna,Dengan Bross",425220918881.0,0.0,92699.0,,,18 Des 2024 21:46,,,,,,,,,,,,,,
https://res.bigseller.pro/sku/images/merchantsku/1233323/015380_1767144448568.jpg?imageView2/1/w/300/h/300,SLTR-TANPABROS-SLVR,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,13100.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Silver,Tanpa Bross",410270248635.0,0.0,75098.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Silver,Tanpa Bross",1.733518249145895e+18,0.0,75098.0,50316.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/429857_1767144448447.jpg?imageView2/1/w/300/h/300,SLTR-BROS-SLVR,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,50.0,20.0,15.0,1.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,18600.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Tampil Anggun dalam Hitungan Detik,29471040724.0,224.0,181.0,2858.0,SLTR,"Silver,Dengan Bross",410270248634.0,0.0,92699.0,,,18 Des 2024 21:46,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Layer Instant Premium dengan Bros — Selendang kebaya Bridesmaid, Wisuda",1.7333064947410883e+18,"Silver,Dengan Bross",1.7335182491458294e+18,0.0,92699.0,56546.0,21 Nov 2025 15:16,SLTR Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/646695_1766897186264.jpg?imageView2/1/w/300/h/300,SLW-TANPABROSS-RSE,"SECERA Selendang Kebaya Malay + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,12200.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA Selendang Kebaya Malay + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",26179750586.0,390.0,421.0,4682.0,SLW,"Rose,Tanpa bross",340270281377.0,0.0,71299.0,47771.0,0.0,15 Mar 2025 18:05,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Rose,Tanpa bross",1.733518236242512e+18,5.0,71299.0,47770.0,04 Sep 2025 08:41,SLW Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/560117_1766728081090.jpg?imageView2/1/w/300/h/300,PJ-SILVER,"SECERA Paris Basic - Hijab Square Segi Empat, dengan Warna Elegan, Ringan dan Lembut 115x115cm",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,15000.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Fashion Muslim,Pakaian Muslim Wanita,Hijab,"[100K Get 3] SECERA Paris Basic - Hijab Segi Empat, dengan Warna Elegan, Ringan dan Lembut 115x115cm",51450744824.0,61.0,171.0,231.0,PJ,Silver,430346695236.0,1.0,42900.0,,,03 Nov 2025 20:52,,Secera by Citra Busana TikTok Shop,Fashion Muslim,Hijab,Hijab Persegi,"[100K GET 3] SECERA Paris Basic - Hijab Square Segi Empat, dengan Warna Elegan, Ringan dan Lembut 115x115cm",1.7330853881619108e+18,Silver,1.7337221588243272e+18,6.0,42900.0,39897.0,03 Nov 2025 22:03,PJ Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/303824_1766388707307.jpg?imageView2/1/w/300/h/300,SLL-TANPABROSS-CCMLK,"SECERA Selendang Kebaya Lurus Instant Premium + Bros - Elegan untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,16566.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA Selendang Kebaya Lurus Instant Premium + Bros - Elegan untuk Bridesmaid, Wisuda & Kondangan",29728182796.0,11341.0,4653.0,33436.0,SLL,"Choco Milk,Tanpa bross",385270986397.0,5.0,71299.0,46345.0,0.0,03 Mar 2025 19:25,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Lurus Instant Premium + Bros Elegan - Selendang Bridesmaid, Wisuda & Kondangan",1.731723402222078e+18,"Choco Milk,Tanpa Bross",1.7335203901065482e+18,3.0,71299.0,46344.0,20 Jun 2025 13:54,SLL Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/816348_1766277638905.jpg?imageView2/1/w/300/h/300,SLP-BROSS-HJBTL,"SECERA [1.5m] Selendang Kebaya Instant + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,16150.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA [1.5m] Selendang Kebaya Instant + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",40703048455.0,439.0,142.0,834.0,SLP,"Hijau Botol,Dengan Bross",390326329955.0,1.0,80299.0,53801.0,0.0,03 Jun 2025 11:44,,,,,,,,,,,,,,
https://res.bigseller.pro/sku/images/merchantsku/1233323/237317_1765532551190.jpg?imageView2/1/w/300/h/300,SLL-TANPABROSS-MRN12,"SECERA Selendang Kebaya Lurus Instant Premium + Bros - Elegan untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,12900.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://res.bigseller.pro/sku/images/merchantsku/1233323/134498_1765517102739.jpg?imageView2/1/w/300/h/300,SLL-BROSS-MRN12,"SECERA Selendang Kebaya Lurus Instant Premium + Bros - Elegan untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,18400.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://res.bigseller.pro/sku/images/merchantsku/1233323/679057_1765506333511.jpg?imageView2/1/w/300/h/300,SLW-BROSS-RSE,"SECERA Selendang Kebaya Malay Pashmina + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,17700.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA Selendang Kebaya Malay + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",26179750586.0,390.0,421.0,4682.0,SLW,"Rose,Dengan Bross",340270281341.0,0.0,86899.0,58223.0,0.0,15 Mar 2025 18:05,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Rose,Dengan Bross",1.7335182362424463e+18,5.0,86899.0,58222.0,04 Sep 2025 08:41,SLW Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/898521_1765496646839.jpg?imageView2/1/w/300/h/300,SLL-TANPABROSS-MRNFS,"SECERA Selendang Kebaya Lurus Instant Premium + Bros - Elegan untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,12900.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://res.bigseller.pro/sku/images/merchantsku/1233323/392693_1765489441217.jpg?imageView2/1/w/300/h/300,SLL-BROSS-MRNFS,"SECERA Selendang Kebaya Lurus Instant Premium + Bros - Elegan untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,18400.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://res.bigseller.pro/sku/images/merchantsku/1233323/650477_1765457026931.jpg?imageView2/1/w/300/h/300,SLW-TANPABROSS-EMB,"SECERA Selendang Kebaya Malay Pashmina + Bros Elegan - Cocok untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,12200.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,,,,,,,,,,,,,,,,,,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Penjepit Kerah & Bros,"SECERA Selendang Kebaya Malay Pashmina Lebar + Bros Elegan - Selendang Bridesmaid, Wisuda, Kondangan & Lebaran",1.7323919419472957e+18,"Emerald blue,Tanpa bross",1.7330462186121155e+18,5.0,71299.0,47770.0,04 Sep 2025 08:41,SLW Harga Coret 2026
https://res.bigseller.pro/sku/images/merchantsku/1233323/842891_1765374760970.jpg?imageView2/1/w/300/h/300,SLL-BROSS-BONE,"SECERA Selendang Kebaya Lurus Instant Premium + Bros - Elegan untuk Bridesmaid, Wisuda & Kondangan",0.0,0.0,0.0,0.0,Default Warehouse,Default Piling Area,Default Shelf,0,0,0,0,0,0.0,0,--,--,22066.0,0.0,Aktif,Tidak Ada Kategori,,,Single SKU,,Secera by Citra Busana Shopee,Aksesoris Fashion,Syal & Selendang,,"SECERA Selendang Kebaya Lurus Instant Premium + Bros - Elegan untuk Bridesmaid, Wisuda & Kondangan",29728182796.0,11341.0,4653.0,33436.0,SLL,"Bone,Dengan bross",385270986398.0,1.0,88900.0,57785.0,0.0,03 Mar 2025 19:25,,Secera by Citra Busana TikTok Shop,Aksesoris Fashion,Aksesoris Pakaian,Selendang & Syal,"SECERA Selendang Kebaya Lurus Instant Premium + Bros Elegan - Selendang Bridesmaid, Wisuda & Kondangan",1.731723402222078e+18,"Bone,Dengan Bross",1.7335203901066138e+18,0.0,88900.0,57785.0,20 Jun 2025 13:54,SLL Harga Coret 2026
